81946029181380098391352168461024686655;"Legends Awakened";"la";"Houndoom";57;Uncommon;http://tcgplayer.com/product/86208/pokemon-legends-awakened-houndoom?xid=pie7bd7d29-b471-416b-8e97-ae15f8ff7e2e&page=1;None
278202719451934457577322635655890204596;"Legends Awakened";"la";"Cynthia's Feelings";131;Uncommon;http://tcgplayer.com/product/84555/pokemon-legends-awakened-cynthias-feelings?xid=pie7bd7d29-b471-416b-8e97-ae15f8ff7e2e&page=1;None
122135940783234597829383356601364372021;"Legends Awakened";"la";"Shinx";118;Common;http://tcgplayer.com/product/89174/pokemon-legends-awakened-shinx?xid=pie7bd7d29-b471-416b-8e97-ae15f8ff7e2e&page=1;None
309523792988547560930210738653921630868;"Legends Awakened";"la";"Unown (?)";82;Uncommon;http://tcgplayer.com/product/90195/pokemon-legends-awakened-unown?xid=pie7bd7d29-b471-416b-8e97-ae15f8ff7e2e&page=1;None
298841379851559857997016200494049107766;"Legends Awakened";"la";"Dragonite";2;Holo Rare;http://tcgplayer.com/product/84913/pokemon-legends-awakened-dragonite?xid=pie7bd7d29-b471-416b-8e97-ae15f8ff7e2e&page=1;None
182352916318646820426963091636915187746;"Legends Awakened";"la";"Unown (R)";77;Uncommon;http://tcgplayer.com/product/90231/pokemon-legends-awakened-unown-r?xid=pie7bd7d29-b471-416b-8e97-ae15f8ff7e2e&page=1;None
197087878830395270495476088191531085066;"Legends Awakened";"la";"Yanmega";17;Holo Rare;http://tcgplayer.com/product/90690/pokemon-legends-awakened-yanmega?xid=pie7bd7d29-b471-416b-8e97-ae15f8ff7e2e&page=1;None
279212098916065130552599834826229872220;"Legends Awakened";"la";"Mewtwo";11;Holo Rare;http://tcgplayer.com/product/87422/pokemon-legends-awakened-mewtwo?xid=pie7bd7d29-b471-416b-8e97-ae15f8ff7e2e&page=1;None
121986333197017025322733198269265424915;"Legends Awakened";"la";"Gloom (96)";96;Common;http://tcgplayer.com/product/85784/pokemon-legends-awakened-gloom-96?xid=pie7bd7d29-b471-416b-8e97-ae15f8ff7e2e&page=1;None
57536845361214548582927861532437006262;"Legends Awakened";"la";"Stark Mountain";135;Uncommon;http://tcgplayer.com/product/89519/pokemon-legends-awakened-stark-mountain?xid=pie7bd7d29-b471-416b-8e97-ae15f8ff7e2e&page=1;None
139594498503696372900168903027363635040;"Legends Awakened";"la";"Registeel";39;Rare;http://tcgplayer.com/product/88677/pokemon-legends-awakened-registeel?xid=pie7bd7d29-b471-416b-8e97-ae15f8ff7e2e&page=1;None
338511440121630981098894277125938914824;"Legends Awakened";"la";"Unown (!)";42;Rare;http://tcgplayer.com/product/90194/pokemon-legends-awakened-unown-rare?xid=pie7bd7d29-b471-416b-8e97-ae15f8ff7e2e&page=1;None
121002568374431982693143749133735794055;"Legends Awakened";"la";"Regirock";38;Rare;http://tcgplayer.com/product/88672/pokemon-legends-awakened-regirock?xid=pie7bd7d29-b471-416b-8e97-ae15f8ff7e2e&page=1;None
180389518040203845076633328429921873451;"Legends Awakened";"la";"Uxie";43;Rare;http://tcgplayer.com/product/90260/pokemon-legends-awakened-uxie?xid=pie7bd7d29-b471-416b-8e97-ae15f8ff7e2e&page=1;None
92682929503247427160384255376018738391;"Legends Awakened";"la";"Mamoswine";9;Holo Rare;http://tcgplayer.com/product/87138/pokemon-legends-awakened-mamoswine?xid=pie7bd7d29-b471-416b-8e97-ae15f8ff7e2e&page=1;None
203358021326181270986577800389463087889;"Legends Awakened";"la";"Dratini";91;Common;http://tcgplayer.com/product/84935/pokemon-legends-awakened-dratini?xid=pie7bd7d29-b471-416b-8e97-ae15f8ff7e2e&page=1;None
72512491551338354488866177281945173091;"Legends Awakened";"la";"Probopass";13;Holo Rare;http://tcgplayer.com/product/88375/pokemon-legends-awakened-probopass?xid=pie7bd7d29-b471-416b-8e97-ae15f8ff7e2e&page=1;None
206448200669195242469094541836837540955;"Legends Awakened";"la";"Horsea";102;Common;http://tcgplayer.com/product/86191/pokemon-legends-awakened-horsea?xid=pie7bd7d29-b471-416b-8e97-ae15f8ff7e2e&page=1;None
217131841760108120845761586223062658224;"Legends Awakened";"la";"Dragonair";52;Uncommon;http://tcgplayer.com/product/84900/pokemon-legends-awakened-dragonair?xid=pie7bd7d29-b471-416b-8e97-ae15f8ff7e2e&page=1;None
221766919659984807412145191796084112582;"Legends Awakened";"la";"Kyogre";32;Rare;http://tcgplayer.com/product/86549/pokemon-legends-awakened-kyogre?xid=pie7bd7d29-b471-416b-8e97-ae15f8ff7e2e&page=1;None
239956511660998257706478044173198530314;"Legends Awakened";"la";"Uxie Lv.X";146;Ultra Rare;http://tcgplayer.com/product/90262/pokemon-legends-awakened-uxie-lvx?xid=pie7bd7d29-b471-416b-8e97-ae15f8ff7e2e&page=1;None
134379388712763706798676956446505234384;"Legends Awakened";"la";"Rayquaza";14;Holo Rare;http://tcgplayer.com/product/88627/pokemon-legends-awakened-rayquaza?xid=pie7bd7d29-b471-416b-8e97-ae15f8ff7e2e&page=1;None
27314474667766501329363972510074958550;"Legends Awakened";"la";"Regigigas (15)";15;Holo Rare;http://tcgplayer.com/product/88661/pokemon-legends-awakened-regigigas-15?xid=pie7bd7d29-b471-416b-8e97-ae15f8ff7e2e&page=1;None
125627277471343754317562669655392920359;"Legends Awakened";"la";"Oddish (111)";111;Common;http://tcgplayer.com/product/87843/pokemon-legends-awakened-oddish-111?xid=pie7bd7d29-b471-416b-8e97-ae15f8ff7e2e&page=1;None
215833816676872538701322300787795816480;"Legends Awakened";"la";"Piloswine";69;Uncommon;http://tcgplayer.com/product/88118/pokemon-legends-awakened-piloswine?xid=pi62a4541a-90c4-40c7-b8b4-5344257629f1&page=1;None
77466932475792749531805006415954181158;"Legends Awakened";"la";"Tentacruel";75;Uncommon;http://tcgplayer.com/product/89877/pokemon-legends-awakened-tentacruel?xid=pi62a4541a-90c4-40c7-b8b4-5344257629f1&page=1;None
150200358096620023949561739881836180863;"Legends Awakened";"la";"Swinub";123;Common;http://tcgplayer.com/product/89703/pokemon-legends-awakened-swinub?xid=pi62a4541a-90c4-40c7-b8b4-5344257629f1&page=1;None
218844137324941835593433839767677070721;"Legends Awakened";"la";"Castform";48;Uncommon;http://tcgplayer.com/product/84128/pokemon-legends-awakened-castform?xid=pi62a4541a-90c4-40c7-b8b4-5344257629f1&page=1;None
264767785819062869758417442360602805476;"Legends Awakened";"la";"Deoxys Defense Forme";25;Rare;http://tcgplayer.com/product/84769/pokemon-legends-awakened-deoxys-defense-forme?xid=pi62a4541a-90c4-40c7-b8b4-5344257629f1&page=1;None
81172737197674467639773012213451889108;"Legends Awakened";"la";"Unown (V)";79;Uncommon;http://tcgplayer.com/product/90239/pokemon-legends-awakened-unown-v?xid=pi62a4541a-90c4-40c7-b8b4-5344257629f1&page=1;None
165576844498265061636008010155841655345;"Legends Awakened";"la";"Mightyena";66;Uncommon;http://tcgplayer.com/product/87447/pokemon-legends-awakened-mightyena?xid=pi62a4541a-90c4-40c7-b8b4-5344257629f1&page=1;None
23318888460536474251897974413503190842;"Legends Awakened";"la";"Oddish (112)";112;Common;http://tcgplayer.com/product/87844/pokemon-legends-awakened-oddish-112?xid=pi62a4541a-90c4-40c7-b8b4-5344257629f1&page=1;None
31296241029378198522321132653195344111;"Legends Awakened";"la";"Ledian";60;Uncommon;http://tcgplayer.com/product/86694/pokemon-legends-awakened-ledian?xid=pi62a4541a-90c4-40c7-b8b4-5344257629f1&page=1;None
99730820147903044456036082825632273960;"Legends Awakened";"la";"Energy Pickup";132;Uncommon;http://tcgplayer.com/product/85215/pokemon-legends-awakened-energy-pickup?xid=pi62a4541a-90c4-40c7-b8b4-5344257629f1&page=1;None
151991911151063729632345388293685883885;"Legends Awakened";"la";"Luxray";8;Holo Rare;http://tcgplayer.com/product/86947/pokemon-legends-awakened-luxray?xid=pi62a4541a-90c4-40c7-b8b4-5344257629f1&page=1;None
303398741944635176683744889771845976145;"Legends Awakened";"la";"Lucario";61;Uncommon;http://tcgplayer.com/product/86876/pokemon-legends-awakened-lucario?xid=pi62a4541a-90c4-40c7-b8b4-5344257629f1&page=1;None
206169802169450092213069980169594957673;"Legends Awakened";"la";"Bellsprout";85;Common;http://tcgplayer.com/product/83809/pokemon-legends-awakened-bellsprout?xid=pi62a4541a-90c4-40c7-b8b4-5344257629f1&page=1;None
156825784684296095969792680014821778034;"Legends Awakened";"la";"Ditto";27;Rare;http://tcgplayer.com/product/84843/pokemon-legends-awakened-ditto?xid=pi62a4541a-90c4-40c7-b8b4-5344257629f1&page=1;None
54484879773874115994759482111336876736;"Legends Awakened";"la";"Deoxys Speed Forme";26;Rare;http://tcgplayer.com/product/84779/pokemon-legends-awakened-deoxys-speed-forme?xid=pi62a4541a-90c4-40c7-b8b4-5344257629f1&page=1;None
268918139029518374076782589398486063537;"Legends Awakened";"la";"Armaldo";18;Rare;http://tcgplayer.com/product/83621/pokemon-legends-awakened-armaldo?xid=pi62a4541a-90c4-40c7-b8b4-5344257629f1&page=1;None
45527465016832811084384852596213717559;"Legends Awakened";"la";"Politoed";12;Holo Rare;http://tcgplayer.com/product/88250/pokemon-legends-awakened-politoed?xid=pi62a4541a-90c4-40c7-b8b4-5344257629f1&page=1;None
169226380076116171822664434125640820660;"Legends Awakened";"la";"Victreebel";44;Rare;http://tcgplayer.com/product/90364/pokemon-legends-awakened-victreebel?xid=pi62a4541a-90c4-40c7-b8b4-5344257629f1&page=1;None
164686442925140872870297343364766448709;"Legends Awakened";"la";"Poliwag";114;Common;http://tcgplayer.com/product/88259/pokemon-legends-awakened-poliwag?xid=pi62a4541a-90c4-40c7-b8b4-5344257629f1&page=1;None
308126610857089020907764169744813001949;"Legends Awakened";"la";"Unown (W)";80;Uncommon;http://tcgplayer.com/product/90241/pokemon-legends-awakened-unown-w?xid=pi62a4541a-90c4-40c7-b8b4-5344257629f1&page=1;None
1958801222399791147310638626103249838;"Legends Awakened";"la";"Azelf Lv.X";140;Ultra Rare;http://tcgplayer.com/product/83677/pokemon-legends-awakened-azelf-lvx?xid=pi62a4541a-90c4-40c7-b8b4-5344257629f1&page=1;None
116801019666793265644320865995041182208;"Legends Awakened";"la";"Froslass";3;Holo Rare;http://tcgplayer.com/product/85572/pokemon-legends-awakened-froslass?xid=pi62a4541a-90c4-40c7-b8b4-5344257629f1&page=1;None
139268045882562585329040594667688944723;"Legends Awakened";"la";"Drifloon";92;Common;http://tcgplayer.com/product/84956/pokemon-legends-awakened-drifloon?xid=pi62a4541a-90c4-40c7-b8b4-5344257629f1&page=1;None
154701687706679402262562533474092494520;"Legends Awakened";"la";"Gliscor (5)";5;Holo Rare;http://tcgplayer.com/product/85771/pokemon-legends-awakened-gliscor-5?xid=pi62a4541a-90c4-40c7-b8b4-5344257629f1&page=1;None
307012884926080261773446144587599712081;"Legends Awakened";"la";"Azelf";19;Rare;http://tcgplayer.com/product/83675/pokemon-legends-awakened-azelf?xid=pi74fa176b-3ccf-4d34-a2ff-2f2b4f11e114&page=1;None
110531662040364897733050147810449549295;"Legends Awakened";"la";"Mesprit Lv.X";143;Ultra Rare;http://tcgplayer.com/product/87334/pokemon-legends-awakened-mesprit-lvx?xid=pi74fa176b-3ccf-4d34-a2ff-2f2b4f11e114&page=1;None
285807572504415517539807577896765812186;"Legends Awakened";"la";"Lanturn (59)";59;Uncommon;http://tcgplayer.com/product/86609/pokemon-legends-awakened-lanturn-59?xid=pi74fa176b-3ccf-4d34-a2ff-2f2b4f11e114&page=1;None
226733138631146488636972100202969230642;"Legends Awakened";"la";"Spiritomb";16;Holo Rare;http://tcgplayer.com/product/89465/pokemon-legends-awakened-spiritomb?xid=pi74fa176b-3ccf-4d34-a2ff-2f2b4f11e114&page=1;None
188478230431465416363917033715135614463;"Legends Awakened";"la";"Unown (J)";76;Uncommon;http://tcgplayer.com/product/90216/pokemon-legends-awakened-unown-j?xid=pi74fa176b-3ccf-4d34-a2ff-2f2b4f11e114&page=1;None
207644544624644962804997326255819694623;"Legends Awakened";"la";"Bellossom";20;Rare;http://tcgplayer.com/product/83800/pokemon-legends-awakened-bellossom?xid=pi74fa176b-3ccf-4d34-a2ff-2f2b4f11e114&page=1;None
4496932513066905939007043308805090508;"Legends Awakened";"la";"Poliwhirl";115;Common;http://tcgplayer.com/product/88267/pokemon-legends-awakened-poliwhirl?xid=pi74fa176b-3ccf-4d34-a2ff-2f2b4f11e114&page=1;None
254225993153407283451780200593572884871;"Legends Awakened";"la";"Deoxys Attack Forme";24;Rare;http://tcgplayer.com/product/84768/pokemon-legends-awakened-deoxys-attack-forme?xid=pi74fa176b-3ccf-4d34-a2ff-2f2b4f11e114&page=1;None
191001510153450214236756110929123032614;"Legends Awakened";"la";"Heatran (6)";6;Holo Rare;http://tcgplayer.com/product/86047/pokemon-legends-awakened-heatran-6?xid=pi74fa176b-3ccf-4d34-a2ff-2f2b4f11e114&page=1;None
241065213690313824756854040995463299219;"Legends Awakened";"la";"Meowth";106;Common;http://tcgplayer.com/product/87320/pokemon-legends-awakened-meowth?xid=pi74fa176b-3ccf-4d34-a2ff-2f2b4f11e114&page=1;None
268788074120592496081258293929333834360;"Legends Awakened";"la";"Deoxys Normal Forme";1;Holo Rare;http://tcgplayer.com/product/84778/pokemon-legends-awakened-deoxys-normal-forme?xid=pi74fa176b-3ccf-4d34-a2ff-2f2b4f11e114&page=1;None
215523475458838306831359375109722501276;"Legends Awakened";"la";"Torkoal";41;Rare;http://tcgplayer.com/product/89970/pokemon-legends-awakened-torkoal?xid=pi74fa176b-3ccf-4d34-a2ff-2f2b4f11e114&page=1;None
186156401191774594817521947576175203039;"Legends Awakened";"la";"Forretress";28;Rare;http://tcgplayer.com/product/85550/pokemon-legends-awakened-forretress?xid=pi74fa176b-3ccf-4d34-a2ff-2f2b4f11e114&page=1;None
146160218553504566296294909952601875145;"Legends Awakened";"la";"Seadra";70;Uncommon;http://tcgplayer.com/product/89015/pokemon-legends-awakened-seadra?xid=pi74fa176b-3ccf-4d34-a2ff-2f2b4f11e114&page=1;None
39078007187180108573449186343674618749;"Legends Awakened";"la";"Chinchou (88)";88;Common;http://tcgplayer.com/product/84309/pokemon-legends-awakened-chinchou-88?xid=pi74fa176b-3ccf-4d34-a2ff-2f2b4f11e114&page=1;None
270140736909282139138727342728591746495;"Legends Awakened";"la";"Castform Snow-Cloud Form";50;Uncommon;http://tcgplayer.com/product/84130/pokemon-legends-awakened-castform-snow-cloud-form?xid=pi74fa176b-3ccf-4d34-a2ff-2f2b4f11e114&page=1;None
