6153690973630011895360695513651159493;"Emerald";"em";"Psychic Energy";105;Holo Rare;http://tcgplayer.com/product/88419/pokemon-emerald-psychic-energy?xid=pia9c2d185-3166-4488-b26a-46a10684a548&page=1;None
191659293832437375192741748792722058234;"Emerald";"em";"Water Energy";103;Holo Rare;http://tcgplayer.com/product/90507/pokemon-emerald-water-energy?xid=pia9c2d185-3166-4488-b26a-46a10684a548&page=1;None
289913241310468775726871542484461803950;"Emerald";"em";"Treecko";70;Common;http://tcgplayer.com/product/90037/pokemon-emerald-treecko?xid=pia9c2d185-3166-4488-b26a-46a10684a548&page=1;None
245582030398108024783497155814341424368;"Emerald";"em";"Pikachu";60;Common;http://tcgplayer.com/product/88080/pokemon-emerald-pikachu?xid=pia9c2d185-3166-4488-b26a-46a10684a548&page=1;None
239786880855231514664833080117361338115;"Emerald";"em";"Fire Energy";102;Holo Rare;http://tcgplayer.com/product/85459/pokemon-emerald-fire-energy?xid=pia9c2d185-3166-4488-b26a-46a10684a548&page=1;None
267019071405999457859428918553924246467;"Emerald";"em";"Ralts";61;Common;http://tcgplayer.com/product/88557/pokemon-emerald-ralts?xid=pia9c2d185-3166-4488-b26a-46a10684a548&page=1;None
232946812238980789941568573837311799753;"Emerald";"em";"Pichu";59;Common;http://tcgplayer.com/product/88016/pokemon-emerald-pichu?xid=pia9c2d185-3166-4488-b26a-46a10684a548&page=1;None
316814237624926607683807078946841060866;"Emerald";"em";"Feebas (49)";49;Common;http://tcgplayer.com/product/85402/pokemon-emerald-feebas-49?xid=pia9c2d185-3166-4488-b26a-46a10684a548&page=1;None
179948255752696398169677356695091192233;"Emerald";"em";"Mudkip";56;Common;http://tcgplayer.com/product/87610/pokemon-emerald-mudkip?xid=pia9c2d185-3166-4488-b26a-46a10684a548&page=1;None
311644253380931983820921025136891524853;"Emerald";"em";"Exploud";3;Holo Rare;http://tcgplayer.com/product/85371/pokemon-emerald-exploud?xid=pia9c2d185-3166-4488-b26a-46a10684a548&page=1;None
141510137321864910655658727227084329571;"Emerald";"em";"Vulpix";72;Common;http://tcgplayer.com/product/90438/pokemon-emerald-vulpix?xid=pia9c2d185-3166-4488-b26a-46a10684a548&page=1;None
137047366304116556151964683757842164935;"Emerald";"em";"Lightning Energy";104;Holo Rare;http://tcgplayer.com/product/86762/pokemon-emerald-lightning-energy?xid=pia9c2d185-3166-4488-b26a-46a10684a548&page=1;None
246129746834227964617169593119591041912;"Emerald";"em";"Whismur";73;Common;http://tcgplayer.com/product/90581/pokemon-emerald-whismur?xid=pia9c2d185-3166-4488-b26a-46a10684a548&page=1;None
314516528764983861708389197157902758073;"Emerald";"em";"Feebas (50)";50;Common;http://tcgplayer.com/product/85403/pokemon-emerald-feebas-50?xid=pia9c2d185-3166-4488-b26a-46a10684a548&page=1;None
294089530669259230184495301948862093270;"Emerald";"em";"Milotic";8;Holo Rare;http://tcgplayer.com/product/87453/pokemon-emerald-milotic?xid=pia9c2d185-3166-4488-b26a-46a10684a548&page=1;None
41425589560726786662247145440814639680;"Emerald";"em";"Wally's Training";85;Uncommon;http://tcgplayer.com/product/90465/pokemon-emerald-wallys-training?xid=pia9c2d185-3166-4488-b26a-46a10684a548&page=1;None
