1.42220859930854E+038;"From Nightmares";"op19";"Unei";"19-119L";"Legend";"http://tcgplayer.com/product/489048/final-fantasy-tcg-from-nightmares-unei?xid=pi3847270d-5a99-466b-8f0f-846fb732d9bb&page=1";"None"
3.14779316289039E+038;"From Nightmares";"op19";"Warrior of Light";"19-128L";"Legend";"http://tcgplayer.com/product/489057/final-fantasy-tcg-from-nightmares-warrior-of-light?xid=pi3847270d-5a99-466b-8f0f-846fb732d9bb&page=1";"None"
1.40683670937864E+038;"From Nightmares";"op19";"Y'shtola";"19-124L";"Legend";"http://tcgplayer.com/product/489053/final-fantasy-tcg-from-nightmares-yshtola?xid=pi3847270d-5a99-466b-8f0f-846fb732d9bb&page=1";"None"
2.24665353895346E+038;"From Nightmares";"op19";"Zidane";"19-108L";"Legend";"http://tcgplayer.com/product/489032/final-fantasy-tcg-from-nightmares-zidane?xid=pi3847270d-5a99-466b-8f0f-846fb732d9bb&page=1";"None"
1.72344426758921E+038;"From Nightmares";"op19";"Alexander";"19-035R";"Rare";"http://tcgplayer.com/product/488876/final-fantasy-tcg-from-nightmares-alexander?xid=pi3847270d-5a99-466b-8f0f-846fb732d9bb&page=1";"None"
1.60403682646882E+038;"From Nightmares";"op19";"Ramuh";"19-083R";"Rare";"http://tcgplayer.com/product/488990/final-fantasy-tcg-from-nightmares-ramuh?xid=pi3847270d-5a99-466b-8f0f-846fb732d9bb&page=1";"None"
2.24315955778208E+038;"From Nightmares";"op19";"Rydia";"19-068R";"Rare";"http://tcgplayer.com/product/488942/final-fantasy-tcg-from-nightmares-rydia?xid=pi3847270d-5a99-466b-8f0f-846fb732d9bb&page=1";"None"
1.55049311717444E+038;"From Nightmares";"op19";"Mog (VI)";"19-125H";"Hero";"http://tcgplayer.com/product/489054/final-fantasy-tcg-from-nightmares-mog-vi?xid=pi3847270d-5a99-466b-8f0f-846fb732d9bb&page=1";"None"
3.68042950808894E+036;"From Nightmares";"op19";"Ifrit";"19-001R";"Rare";"http://tcgplayer.com/product/488819/final-fantasy-tcg-from-nightmares-ifrit?xid=pi3847270d-5a99-466b-8f0f-846fb732d9bb&page=1";"None"
2.62517441399534E+038;"From Nightmares";"op19";"Umaro";"19-020H";"Hero";"http://tcgplayer.com/product/488857/final-fantasy-tcg-from-nightmares-umaro?xid=pi3847270d-5a99-466b-8f0f-846fb732d9bb&page=1";"None"
2.66390711040604E+037;"From Nightmares";"op19";"Golbez";"19-077L";"Legend";"http://tcgplayer.com/product/488965/final-fantasy-tcg-from-nightmares-golbez?xid=pi3847270d-5a99-466b-8f0f-846fb732d9bb&page=1";"None"
6.64517449227481E+037;"From Nightmares";"op19";"Shiva";"19-022R";"Rare";"http://tcgplayer.com/product/488860/final-fantasy-tcg-from-nightmares-shiva?xid=pi3847270d-5a99-466b-8f0f-846fb732d9bb&page=1";"None"
3.35149036236357E+038;"From Nightmares";"op19";"Kuja EX";"19-076R";"Rare";"http://tcgplayer.com/product/488964/final-fantasy-tcg-from-nightmares-kuja-ex?xid=pi3847270d-5a99-466b-8f0f-846fb732d9bb&page=1";"None"
1.44210510163711E+038;"From Nightmares";"op19";"Curlax";"19-026H";"Hero";"http://tcgplayer.com/product/488867/final-fantasy-tcg-from-nightmares-curlax?xid=pi3847270d-5a99-466b-8f0f-846fb732d9bb&page=1";"None"
2.27604624325401E+038;"From Nightmares";"op19";"Garnet";"19-120C";"Common";"http://tcgplayer.com/product/489049/final-fantasy-tcg-from-nightmares-garnet?xid=pi3847270d-5a99-466b-8f0f-846fb732d9bb&page=1";"None"
1.35700908951124E+038;"From Nightmares";"op19";"Vincent";"19-019R";"Rare";"http://tcgplayer.com/product/488856/final-fantasy-tcg-from-nightmares-vincent-19-019r?xid=pi3847270d-5a99-466b-8f0f-846fb732d9bb&page=1";"None"
3.11787887303692E+037;"From Nightmares";"op19";"Evrae";"19-038R";"Rare";"http://tcgplayer.com/product/488882/final-fantasy-tcg-from-nightmares-evrae?xid=pi3847270d-5a99-466b-8f0f-846fb732d9bb&page=1";"None"
2.84806269484348E+038;"From Nightmares";"op19";"Tidus EX";"19-103H";"Hero";"http://tcgplayer.com/product/489021/final-fantasy-tcg-from-nightmares-tidus-ex-19-103h?xid=pi3847270d-5a99-466b-8f0f-846fb732d9bb&page=1";"None"
2.23443306902393E+038;"From Nightmares";"op19";"Tonberry";"19-097C";"Common";"http://tcgplayer.com/product/489010/final-fantasy-tcg-from-nightmares-tonberry?xid=pi3847270d-5a99-466b-8f0f-846fb732d9bb&page=1";"None"
1.78090523412677E+038;"From Nightmares";"op19";"Madeen";"19-104H";"Hero";"http://tcgplayer.com/product/489023/final-fantasy-tcg-from-nightmares-madeen?xid=pi3847270d-5a99-466b-8f0f-846fb732d9bb&page=1";"None"
2.14102623226894E+038;"From Nightmares";"op19";"Moebius";"19-079H";"Hero";"http://tcgplayer.com/product/488976/final-fantasy-tcg-from-nightmares-moebius?xid=pi3847270d-5a99-466b-8f0f-846fb732d9bb&page=1";"None"
2.24198835375367E+038;"From Nightmares";"op19";"Buddy";"19-046C";"Common";"http://tcgplayer.com/product/488901/final-fantasy-tcg-from-nightmares-buddy?xid=pi3847270d-5a99-466b-8f0f-846fb732d9bb&page=1";"None"
3.39614173879117E+038;"From Nightmares";"op19";"Ricard";"19-084R";"Rare";"http://tcgplayer.com/product/488991/final-fantasy-tcg-from-nightmares-ricard?xid=pi3847270d-5a99-466b-8f0f-846fb732d9bb&page=1";"None"
1.13560218948073E+037;"From Nightmares";"op19";"Refia";"19-102L";"Legend";"http://tcgplayer.com/product/489017/final-fantasy-tcg-from-nightmares-refia?xid=pi3847270d-5a99-466b-8f0f-846fb732d9bb&page=1";"None"
1.61124780565737E+038;"From Nightmares";"op19";"Leviathan";"19-101R";"Rare";"http://tcgplayer.com/product/489015/final-fantasy-tcg-from-nightmares-leviathan?xid=pi55efec77-5055-42b9-bd88-6eb8db412180&page=1";"None"
3.20876023294615E+038;"From Nightmares";"op19";"Sanctuary Keeper";"19-094R";"Rare";"http://tcgplayer.com/product/489007/final-fantasy-tcg-from-nightmares-sanctuary-keeper?xid=pi55efec77-5055-42b9-bd88-6eb8db412180&page=1";"None"
2.43208675556627E+038;"From Nightmares";"op19";"Sazh";"19-005C";"Common";"http://tcgplayer.com/product/488830/final-fantasy-tcg-from-nightmares-sazh?xid=pi55efec77-5055-42b9-bd88-6eb8db412180&page=1";"None"
2.46790957053435E+038;"From Nightmares";"op19";"Vayne";"19-036L";"Legend";"http://tcgplayer.com/product/488877/final-fantasy-tcg-from-nightmares-vayne?xid=pi55efec77-5055-42b9-bd88-6eb8db412180&page=1";"None"
1.33741622371412E+038;"From Nightmares";"op19";"Cloud";"19-114L";"Legend";"http://tcgplayer.com/product/489041/final-fantasy-tcg-from-nightmares-cloud?xid=pi55efec77-5055-42b9-bd88-6eb8db412180&page=1";"None"
6.65894413282627E+037;"From Nightmares";"op19";"Sabin";"19-010H";"Hero";"http://tcgplayer.com/product/488843/final-fantasy-tcg-from-nightmares-sabin?xid=pi55efec77-5055-42b9-bd88-6eb8db412180&page=1";"None"
2.21199444641677E+038;"From Nightmares";"op19";"Behemoth";"19-066C";"Common";"http://tcgplayer.com/product/488936/final-fantasy-tcg-from-nightmares-behemoth-19-066c?xid=pi55efec77-5055-42b9-bd88-6eb8db412180&page=1";"None"
2.9027235798678E+038;"From Nightmares";"op19";"Ashe EX";"19-086R";"Rare";"http://tcgplayer.com/product/488998/final-fantasy-tcg-from-nightmares-ashe-ex?xid=pi55efec77-5055-42b9-bd88-6eb8db412180&page=1";"None"
1.50633684505602E+038;"From Nightmares";"op19";"Sophie";"19-045H";"Hero";"http://tcgplayer.com/product/488894/final-fantasy-tcg-from-nightmares-sophie?xid=pi55efec77-5055-42b9-bd88-6eb8db412180&page=1";"None"
5.84659998430004E+037;"From Nightmares";"op19";"Fenrir";"19-064R";"Rare";"http://tcgplayer.com/product/488955/final-fantasy-tcg-from-nightmares-fenrir?xid=pi55efec77-5055-42b9-bd88-6eb8db412180&page=1";"None"
1.13030978122216E+037;"From Nightmares";"op19";"Behemoth";"19-081R";"Rare";"http://tcgplayer.com/product/488984/final-fantasy-tcg-from-nightmares-behemoth-19-081r?xid=pi55efec77-5055-42b9-bd88-6eb8db412180&page=1";"None"
2.73788135587345E+038;"From Nightmares";"op19";"Laragorn";"19-016H";"Hero";"http://tcgplayer.com/product/488852/final-fantasy-tcg-from-nightmares-laragorn?xid=pi55efec77-5055-42b9-bd88-6eb8db412180&page=1";"None"
1.93602955932452E+037;"From Nightmares";"op19";"Emerald Weapon";"19-039R";"Rare";"http://tcgplayer.com/product/488889/final-fantasy-tcg-from-nightmares-emerald-weapon?xid=pi55efec77-5055-42b9-bd88-6eb8db412180&page=1";"None"
2.14446688508763E+038;"From Nightmares";"op19";"Veriaulde";"19-115H";"Hero";"http://tcgplayer.com/product/489043/final-fantasy-tcg-from-nightmares-veriaulde?xid=pi55efec77-5055-42b9-bd88-6eb8db412180&page=1";"None"
1.39069335785366E+038;"From Nightmares";"op19";"Ruby Weapon";"19-015R";"Rare";"http://tcgplayer.com/product/488851/final-fantasy-tcg-from-nightmares-ruby-weapon?xid=pi55efec77-5055-42b9-bd88-6eb8db412180&page=1";"None"
2.90216224165811E+038;"From Nightmares";"op19";"Sarah (MOBIUS)";"19-024L";"Legend";"http://tcgplayer.com/product/488864/final-fantasy-tcg-from-nightmares-sarah-mobius-19-024l?xid=pi55efec77-5055-42b9-bd88-6eb8db412180&page=1";"None"
