75872388872731169880553506491378260431;"Starter Deck 5: Film Edition";"st05";"Uta";ST05-004;SR;http://tcgplayer.com/product/477317/one-piece-card-game-starter-deck-5-film-edition-uta?xid=pi0b4155d0-32ab-4acc-b2e6-8f4eaf06e90b&page=1;None
2208034816606888422315859497982305828;"Starter Deck 5: Film Edition";"st05";"Douglas Bullet";ST05-011;SR;http://tcgplayer.com/product/477324/one-piece-card-game-starter-deck-5-film-edition-douglas-bullet?xid=pi0b4155d0-32ab-4acc-b2e6-8f4eaf06e90b&page=1;None
228980764919961123581102215575374504219;"Starter Deck 5: Film Edition";"st05";"Carina";ST05-005;C;http://tcgplayer.com/product/477318/one-piece-card-game-starter-deck-5-film-edition-carina?xid=pi0b4155d0-32ab-4acc-b2e6-8f4eaf06e90b&page=1;None
25821617698735647679841829747502324875;"Starter Deck 5: Film Edition";"st05";"Lion's Threat Imperial Earth Bind";ST05-016;C;http://tcgplayer.com/product/479851/one-piece-card-game-starter-deck-5-film-edition-lions-threat-imperial-earth-bind?xid=pi0b4155d0-32ab-4acc-b2e6-8f4eaf06e90b&page=1;None
293017828159582543518872219085136502314;"Starter Deck 5: Film Edition";"st05";"Gild Tesoro";ST05-006;C;http://tcgplayer.com/product/477320/one-piece-card-game-starter-deck-5-film-edition-gild-tesoro?xid=pi0b4155d0-32ab-4acc-b2e6-8f4eaf06e90b&page=1;None
14853237553144007923015704378371512737;"Starter Deck 5: Film Edition";"st05";"Buena Festa";ST05-014;C;http://tcgplayer.com/product/477325/one-piece-card-game-starter-deck-5-film-edition-buena-festa?xid=pi0b4155d0-32ab-4acc-b2e6-8f4eaf06e90b&page=1;None
73539089155567758404945960265424872819;"Starter Deck 5: Film Edition";"st05";"Shiki";ST05-008;C;http://tcgplayer.com/product/477321/one-piece-card-game-starter-deck-5-film-edition-shiki?xid=pi0b4155d0-32ab-4acc-b2e6-8f4eaf06e90b&page=1;None
37576100741148243144420144603612761349;"Starter Deck 5: Film Edition";"st05";"Zephyr";ST05-010;C;http://tcgplayer.com/product/477323/one-piece-card-game-starter-deck-5-film-edition-zephyr?xid=pi0b4155d0-32ab-4acc-b2e6-8f4eaf06e90b&page=1;None
103025074578659967810382620436623092594;"Starter Deck 5: Film Edition";"st05";"Shanks";ST05-001;L;http://tcgplayer.com/product/477316/one-piece-card-game-starter-deck-5-film-edition-shanks?xid=pi0b4155d0-32ab-4acc-b2e6-8f4eaf06e90b&page=1;None
246268122079671250858913018914846487162;"Starter Deck 5: Film Edition";"st05";"Baccarat";ST05-012;C;http://tcgplayer.com/product/479848/one-piece-card-game-starter-deck-5-film-edition-baccarat?xid=pi0b4155d0-32ab-4acc-b2e6-8f4eaf06e90b&page=1;None
14992367213386870833137430835291123710;"Starter Deck 5: Film Edition";"st05";"Ann";ST05-003;C;http://tcgplayer.com/product/479845/one-piece-card-game-starter-deck-5-film-edition-ann?xid=pi0b4155d0-32ab-4acc-b2e6-8f4eaf06e90b&page=1;None
89912822067738462089168256641058677211;"Starter Deck 5: Film Edition";"st05";"Ain";ST05-002;C;http://tcgplayer.com/product/479844/one-piece-card-game-starter-deck-5-film-edition-ain?xid=pi0b4155d0-32ab-4acc-b2e6-8f4eaf06e90b&page=1;None
270767006260049589412790240465820200731;"Starter Deck 5: Film Edition";"st05";"Gordon";ST05-007;C;http://tcgplayer.com/product/479846/one-piece-card-game-starter-deck-5-film-edition-gordon?xid=pi0b4155d0-32ab-4acc-b2e6-8f4eaf06e90b&page=1;None
326216730760359480724433970973959442927;"Starter Deck 5: Film Edition";"st05";"Union Armada";ST05-017;C;http://tcgplayer.com/product/477326/one-piece-card-game-starter-deck-5-film-edition-union-armada?xid=pi0b4155d0-32ab-4acc-b2e6-8f4eaf06e90b&page=1;None
153463659737689341420428473649898222437;"Starter Deck 5: Film Edition";"st05";"Dr. Indigo";ST05-015;C;http://tcgplayer.com/product/479850/one-piece-card-game-starter-deck-5-film-edition-dr-indigo?xid=pi0b4155d0-32ab-4acc-b2e6-8f4eaf06e90b&page=1;None
74728578754484019094734779731579499298;"Starter Deck 5: Film Edition";"st05";"Scarlet";ST05-009;C;http://tcgplayer.com/product/479847/one-piece-card-game-starter-deck-5-film-edition-scarlet?xid=pi0b4155d0-32ab-4acc-b2e6-8f4eaf06e90b&page=1;None
106639248426232251064239709089910473485;"Starter Deck 5: Film Edition";"st05";"Bins";ST05-013;C;http://tcgplayer.com/product/479849/one-piece-card-game-starter-deck-5-film-edition-bins?xid=pi0b4155d0-32ab-4acc-b2e6-8f4eaf06e90b&page=1;None
